diameter,weight,red,green,blue,name
722,5724,41,40,15,0
722,5724,34,26,20,0
722,5724,43,40,3,0
722,5725,49,39,39,0
723,5725,37,34,4,0
723,5725,34,46,16,0
723,5725,58,38,18,0
723,5726,51,22,29,0
723,5727,35,18,21,0
723,5728,20,47,9,0
723,5728,33,55,19,0
723,5729,16,51,3,0
723,5730,66,42,16,0
723,5730,24,43,12,0
724,5731,43,37,0,0
724,5731,28,49,8,0
724,5732,25,48,8,0
724,5732,30,34,17,0
724,5733,35,54,16,0
724,5734,52,53,39,0
724,5735,19,28,9,0
724,5736,49,48,26,0
724,5736,48,37,25,0
724,5737,28,34,19,0
724,5737,33,39,37,0
724,5737,47,50,22,0
725,5738,25,53,5,0
725,5738,31,40,26,0
725,5739,40,38,19,0
725,5739,37,42,0,0
725,5740,44,35,23,0
725,5741,19,34,0,0
725,5742,35,31,21,0
725,5742,38,35,0,0
725,5743,49,35,31,0
725,5744,38,43,20,0
725,5745,18,20,27,0
725,5746,22,40,23,0
725,5748,20,37,0,0
725,5749,35,34,39,0
725,5750,31,29,8,0
725,5751,14,40,0,0
725,5752,26,34,14,0
725,5753,34,58,17,0
726,5754,35,40,30,0
726,5754,17,27,3,0
726,5755,38,20,10,0
726,5756,47,42,11,0
726,5756,43,52,19,0
726,5757,49,29,15,0
726,5758,36,26,0,0
726,5759,47,43,0,0
726,5760,47,14,22,0
726,5761,41,33,2,0
726,5761,32,29,12,0
726,5762,39,57,19,0
726,5763,48,22,11,0
726,5764,34,53,11,0
726,5765,28,42,28,0
726,5766,42,30,4,0
726,5767,16,44,3,0
727,5767,34,32,25,0
727,5768,30,57,6,0
727,5769,26,40,22,0
727,5770,46,32,16,0
727,5771,18,43,16,0
727,5772,24,15,24,0
727,5772,28,49,7,0
727,5772,25,31,13,0
727,5772,12,33,4,0
727,5773,33,33,14,0
727,5774,39,35,21,0
727,5774,25,28,8,0
728,5775,38,31,33,0
728,5776,33,32,15,0
728,5777,25,47,36,0
728,5778,48,19,0,0
728,5779,29,20,2,0
728,5780,27,35,28,0
728,5781,44,34,13,0
728,5782,34,39,14,0
728,5783,37,43,21,0
728,5784,36,52,7,0
728,5785,38,44,10,0
728,5785,15,44,0,0
729,5786,37,36,13,0
729,5787,41,33,15,0
729,5788,37,34,10,0
729,5789,34,36,0,0
729,5790,37,35,13,0
729,5791,21,38,12,0
729,5792,27,37,0,0
730,5792,42,45,19,0
730,5793,50,44,15,0
730,5794,42,32,0,0
730,5794,45,45,21,0
730,5795,29,53,15,0
730,5796,42,51,27,0
730,5796,16,27,18,0
730,5796,57,52,5,0
730,5796,24,31,15,0
730,5797,39,39,11,0
730,5798,38,47,21,0
730,5798,31,21,0,0
731,5799,38,36,22,0
731,5799,29,29,26,0
731,5800,19,30,27,0
731,5801,40,35,19,0
731,5802,42,30,14,0
731,5803,32,30,1,0
731,5804,47,20,18,0
731,5805,35,34,23,0
732,5805,29,23,7,0
732,5805,53,24,13,0
732,5805,24,38,10,0
732,5805,39,20,0,0
732,5806,29,43,25,0
732,5807,49,45,20,0
732,5807,33,49,13,0
732,5808,42,25,0,0
732,5809,26,35,3,0
732,5809,37,32,10,0
732,5809,35,31,7,0
732,5810,24,34,13,0
732,5811,37,13,3,0
733,5812,27,40,14,0
733,5812,45,48,13,0
733,5812,30,43,22,0
733,5813,36,28,14,0
733,5813,39,26,8,0
733,5814,25,23,0,0
733,5815,25,41,3,0
733,5816,26,24,21,0
734,5816,28,30,12,0
734,5817,44,47,10,0
734,5817,42,27,6,0
734,5818,43,55,11,0
734,5819,39,36,1,0
734,5820,33,46,20,0
734,5821,39,42,0,0
734,5822,38,43,30,0
734,5823,31,29,9,0
734,5824,43,32,23,0
734,5824,42,35,23,0
734,5825,39,43,18,0
734,5825,19,32,19,0
734,5826,34,30,9,0
734,5826,26,42,0,0
735,5827,40,36,5,0
735,5827,34,39,14,0
735,5828,42,34,0,0
735,5829,15,41,30,0
735,5829,15,35,15,0
735,5830,34,40,29,0
735,5831,27,35,0,0
735,5832,35,35,27,0
735,5832,46,44,12,0
735,5833,49,39,1,0
735,5834,26,16,3,0
735,5834,29,33,11,0
735,5834,43,27,9,0
735,5834,32,28,12,0
735,5835,35,33,27,0
735,5835,35,33,0,0
735,5836,52,19,17,0
735,5837,35,24,14,0
735,5837,21,39,21,0
735,5838,44,28,8,0
736,5839,29,27,14,0
736,5840,52,29,15,0
736,5840,28,38,11,0
736,5841,48,32,23,0
736,5842,31,45,13,0
736,5842,40,32,22,0
736,5843,33,47,26,0
736,5843,24,45,8,0
736,5844,25,30,4,0
736,5845,26,19,9,0
736,5846,32,42,13,0
737,5847,49,36,29,0
737,5847,28,43,0,0
737,5848,37,40,32,0
737,5849,29,33,11,0
737,5850,37,30,12,0
737,5851,34,49,0,0
737,5852,47,41,13,0
737,5852,38,36,20,0
737,5853,49,50,7,0
737,5853,37,52,7,0
737,5854,47,35,23,0
737,5855,37,21,0,0
737,5856,43,13,28,0
737,5857,30,53,24,0
738,5858,35,27,8,0
738,5858,22,49,37,0
738,5859,34,8,10,0
738,5859,37,23,14,0
738,5860,37,27,35,0
738,5861,50,45,0,0
738,5862,36,41,16,0
738,5863,29,46,9,0
738,5863,30,15,5,0
738,5863,38,17,19,0
738,5864,10,38,16,0
738,5865,31,41,9,0
739,5866,41,27,32,0
739,5866,38,29,0,0
739,5867,33,31,8,0
739,5868,57,47,19,0
739,5868,40,17,17,0
739,5869,27,32,17,0
739,5869,38,38,26,0
739,5870,39,41,19,0
739,5871,28,51,0,0
739,5872,24,61,28,0
739,5872,37,24,0,0
739,5872,27,45,29,0
739,5873,40,38,27,0
740,5874,28,36,10,0
740,5875,35,36,11,0
740,5876,44,32,20,0
740,5877,51,46,30,0
740,5878,55,38,15,0
740,5879,61,28,20,0
740,5880,43,31,11,0
740,5881,44,32,28,0
740,5882,51,22,19,0
740,5883,29,31,13,0
740,5884,41,34,21,0
741,5885,38,35,2,0
741,5886,37,51,0,0
741,5887,35,40,17,0
741,5888,40,32,12,0
741,5888,30,43,17,0
741,5889,47,64,8,0
741,5890,39,28,13,0
741,5891,46,43,11,0
741,5892,40,34,25,0
741,5892,31,22,9,0
742,5892,52,36,12,0
742,5892,41,51,14,0
742,5893,41,29,31,0
742,5894,39,36,23,0
742,5894,29,39,10,0
742,5894,42,26,30,0
742,5894,32,33,30,0
742,5894,36,35,15,0
742,5895,33,38,6,0
742,5896,25,24,14,0
743,5897,34,39,5,0
743,5898,29,33,19,0
743,5899,44,18,5,0
743,5900,47,36,5,0
743,5900,31,37,16,0
743,5901,24,48,15,0
744,5902,58,21,9,0
744,5903,30,48,0,0
744,5903,48,26,11,0
744,5904,41,24,14,0
744,5905,31,35,8,0
744,5906,48,31,21,0
745,5907,34,54,0,0
745,5908,25,47,23,0
745,5909,36,40,24,0
745,5909,36,25,0,0
745,5910,46,30,2,0
745,5911,30,32,0,0
745,5912,37,32,10,0
745,5913,10,38,13,0
745,5913,40,36,0,0
746,5914,44,34,14,0
746,5915,47,38,9,0
746,5916,39,42,0,0
746,5917,32,28,0,0
746,5917,46,39,35,0
746,5918,27,35,8,0
747,5919,12,48,2,0
747,5920,38,44,15,0
747,5921,43,56,28,0
747,5921,29,40,12,0
747,5922,33,32,0,0
747,5923,17,34,13,0
747,5924,14,34,27,0
747,5925,28,35,11,0
747,5926,31,54,19,0
747,5927,33,17,6,0
747,5927,10,24,12,0
747,5928,44,24,0,0
747,5929,40,43,15,0
747,5930,43,2,26,0
748,5931,28,19,5,0
748,5932,28,41,20,0
748,5933,14,25,6,0
748,5933,27,44,18,0
748,5934,33,37,22,0
748,5934,40,58,15,0
748,5935,40,37,16,0
748,5936,37,26,13,0
749,5936,29,30,8,0
749,5937,42,33,16,0
749,5937,43,34,15,0
749,5938,27,37,18,0
749,5939,34,28,22,0
749,5939,32,37,28,0
749,5940,25,42,8,0
749,5941,34,38,8,0
749,5942,36,35,0,0
749,5943,43,30,1,0
749,5944,20,37,12,0
749,5945,39,41,14,0
750,5946,49,33,6,0
750,5947,37,30,18,0
750,5947,27,44,12,0
750,5948,38,16,16,0
750,5948,50,24,5,0
750,5949,29,19,5,0
750,5950,18,49,11,0
750,5951,44,31,13,0
750,5952,51,52,3,0
750,5953,22,42,6,0
750,5954,36,22,5,0
751,5955,38,28,18,0
751,5955,0,35,17,0
751,5956,48,22,14,0
751,5957,44,37,27,0
751,5958,34,37,9,0
751,5959,42,37,21,0
751,5960,40,37,0,0
751,5961,37,55,38,0
751,5962,32,31,13,0
751,5963,40,46,21,0
752,5963,41,31,27,0
752,5964,28,19,17,0
752,5964,25,20,19,0
752,5965,21,37,0,0
752,5966,27,38,22,0
752,5967,35,55,0,0
752,5968,35,33,1,0
752,5968,31,40,0,0
752,5968,41,40,15,0
752,5969,38,49,11,0
752,5970,36,22,23,0
752,5971,43,36,18,0
752,5972,26,28,11,0
752,5972,19,39,10,0
752,5973,47,29,1,0
752,5974,43,40,30,0
752,5975,28,33,30,0
753,5976,39,44,9,0
753,5976,33,42,14,0
753,5977,57,38,17,0
753,5977,44,33,21,0
753,5978,46,34,14,0
754,5979,52,10,18,0
754,5980,11,42,10,0
754,5981,34,15,10,0
754,5982,45,44,18,0
754,5983,45,40,6,0
754,5985,31,48,8,0
754,5985,23,36,15,0
754,5985,42,22,6,0
754,5986,26,45,15,0
754,5987,54,42,5,0
755,5988,38,34,19,0
755,5989,41,21,0,0
755,5990,42,53,14,0
755,5990,44,32,16,0
755,5991,29,31,9,0
755,5992,31,37,2,0
755,5993,24,43,0,0
755,5993,35,48,16,0
755,5994,21,43,23,0
755,5994,30,34,13,0
755,5995,21,35,7,0
756,5995,37,40,21,0
756,5996,24,31,30,0
756,5996,32,39,17,0
756,5996,36,45,0,0
756,5997,42,23,27,0
756,5998,48,34,7,0
756,5998,33,35,11,0
756,5998,15,30,17,0
756,5999,14,30,6,0
756,6000,29,31,2,0
756,6001,42,48,11,0
757,6002,40,27,14,0
757,6003,41,24,0,0
757,6003,39,30,11,0
757,6004,29,34,13,0
757,6005,33,37,7,0
757,6006,40,21,0,0
757,6006,30,27,21,0
757,6007,41,29,19,0
757,6008,28,36,15,0
757,6009,40,32,32,0
757,6010,32,46,18,0
758,6011,35,46,28,0
758,6012,25,37,17,0
758,6012,43,51,2,0
758,6013,10,50,13,0
758,6013,26,28,16,0
758,6014,37,29,5,0
758,6015,52,28,25,0
758,6016,31,36,15,0
758,6017,49,41,11,0
759,6018,33,41,25,0
759,6019,35,48,14,0
759,6020,33,38,9,0
759,6021,40,39,14,0
759,6021,39,29,9,0
759,6022,37,26,16,0
759,6022,28,46,11,0
759,6023,43,41,12,0
759,6024,44,46,0,0
759,6024,43,34,15,0
760,6025,25,42,14,0
760,6026,45,41,7,0
760,6027,32,54,0,0
760,6028,51,28,37,0
760,6028,27,34,6,0
761,6029,49,28,0,0
761,6030,36,30,22,0
761,6030,24,42,15,0
761,6031,37,45,12,0
761,6032,36,38,27,0
762,6033,44,23,0,0
762,6034,28,19,32,0
762,6034,29,37,20,0
762,6035,32,38,14,0
762,6036,32,35,13,0
762,6037,50,26,0,0
762,6038,24,29,11,0
762,6039,33,22,22,0
762,6040,29,28,21,0
762,6041,31,44,13,0
762,6041,43,33,2,0
763,6042,45,33,15,0
763,6042,38,49,7,0
763,6042,28,20,0,0
763,6043,37,31,19,0
763,6044,36,36,27,0
763,6045,39,34,18,0
763,6046,37,34,23,0
763,6047,29,52,4,0
764,6047,26,36,16,0
764,6048,38,22,9,0
764,6049,21,25,3,0
764,6050,28,27,11,0
764,6050,33,45,23,0
764,6051,37,39,11,0
764,6052,21,22,11,0
765,6052,17,32,0,0
765,6053,10,36,8,0
766,6053,33,44,31,0
766,6054,19,39,24,0
766,6054,38,44,20,0
766,6055,23,27,18,0
766,6056,44,35,15,0
766,6057,43,27,7,0
766,6057,48,49,19,0
766,6057,39,25,8,0
766,6058,43,34,0,0
767,6059,21,45,16,0
767,6059,27,27,5,0
767,6060,33,37,23,0
767,6061,18,32,4,0
767,6062,42,40,0,0
767,6063,25,41,13,0
767,6063,30,40,19,0
767,6063,19,59,12,0
767,6063,28,36,29,0
767,6064,28,35,10,0
768,6065,41,42,13,0
768,6066,30,34,19,0
768,6067,50,28,36,0
768,6068,31,26,15,0
768,6069,36,63,25,0
768,6069,34,43,38,0
768,6070,36,31,12,0
768,6071,43,37,19,0
768,6071,26,23,25,0
768,6072,39,37,18,0
768,6072,28,37,11,0
768,6073,38,47,12,0
768,6073,47,38,16,0
768,6074,31,22,11,0
769,6075,34,42,22,0
769,6076,28,19,8,0
769,6077,33,33,8,0
769,6078,35,15,1,0
769,6078,28,44,16,0
769,6079,30,32,18,0
769,6080,54,48,18,0
769,6081,28,36,14,0
769,6082,35,29,22,0
769,6083,33,45,20,0
769,6084,34,36,9,0
769,6085,27,29,15,0
770,6086,50,48,23,0
770,6087,18,32,11,0
770,6088,46,44,20,0
770,6089,23,34,0,0
770,6090,28,46,0,0
770,6091,38,35,12,0
770,6092,29,26,0,0
771,6092,46,42,0,0
771,6093,42,34,15,0
771,6094,30,31,19,0
771,6094,52,46,29,0
772,6094,27,22,0,0
772,6095,42,44,28,0
772,6095,47,29,23,0
772,6095,39,41,4,0
772,6096,40,27,32,0
772,6097,44,45,18,0
772,6098,35,36,20,0
773,6099,34,42,17,0
773,6100,21,44,19,0
773,6101,38,50,15,0
773,6102,54,52,9,0
773,6103,31,19,15,0
773,6103,42,36,37,0
773,6104,41,11,20,0
773,6105,44,44,6,0
773,6106,5,45,17,0
774,6107,33,35,28,0
774,6108,35,22,0,0
774,6109,42,56,17,0
774,6110,43,37,19,0
774,6111,29,60,19,0
774,6112,30,33,4,0
774,6113,30,33,0,0
774,6114,45,25,0,0
775,6115,42,37,10,0
775,6116,28,46,32,0
775,6116,34,37,19,0
775,6117,52,39,16,0
775,6118,32,45,22,0
775,6118,31,41,40,0
775,6119,28,45,26,0
775,6120,36,52,29,0
776,6121,32,24,11,0
776,6122,42,15,20,0
776,6122,36,45,16,0
776,6123,18,30,7,0
776,6124,33,41,8,0
776,6125,41,36,25,0
776,6126,52,38,0,0
776,6126,41,28,15,0
776,6127,31,43,7,0
776,6128,49,43,0,0
776,6129,26,36,9,0
776,6130,14,19,32,0
777,6131,38,49,8,0
777,6132,44,30,8,0
778,6133,43,29,15,0
778,6134,45,34,23,0
778,6135,34,50,10,0
778,6135,39,30,12,0
778,6136,40,26,0,0
778,6136,26,32,0,0
778,6137,27,56,19,0
779,6138,26,53,9,0
779,6139,30,32,23,0
779,6140,50,23,26,0
779,6141,28,38,13,0
779,6142,24,50,17,0
779,6142,48,28,16,0
780,6143,42,49,5,0
780,6144,14,50,16,0
780,6144,31,34,19,0
780,6145,44,36,19,0
780,6146,35,41,16,0
780,6147,46,32,0,0
781,6148,37,35,20,0
781,6149,52,26,25,0
781,6149,27,40,18,0
781,6150,20,31,0,0
781,6151,25,41,0,0
781,6152,46,41,16,0
781,6152,48,34,32,0
782,6153,38,43,20,0
782,6153,22,19,5,0
782,6154,31,27,2,0
782,6155,40,32,13,0
782,6156,56,43,17,0
782,6157,49,31,17,0
783,6158,32,25,12,0
783,6159,52,27,11,0
783,6160,37,47,4,0
783,6160,45,44,22,0
783,6161,28,39,11,0
783,6161,22,19,21,0
783,6162,23,38,17,0
783,6163,45,32,16,0
784,6164,41,33,26,0
784,6165,39,38,4,0
784,6166,30,52,0,0
784,6166,27,44,21,0
784,6167,48,41,14,0
785,6167,45,35,13,0
785,6168,41,26,5,0
785,6168,36,24,2,0
785,6169,26,33,25,0
785,6170,32,41,0,0
785,6171,30,43,22,0
785,6172,23,21,12,0
786,6173,49,15,16,0
786,6174,31,35,12,0
786,6174,11,30,8,0
786,6175,22,46,35,0
786,6176,45,30,16,0
786,6177,33,35,14,0
786,6177,41,63,0,0
786,6178,40,35,7,0
786,6178,32,31,13,0
786,6179,40,19,15,0
786,6180,48,36,13,0
786,6181,46,30,4,0
786,6182,17,32,13,0
787,6183,33,41,3,0
787,6183,35,30,0,0
787,6184,36,30,0,0
787,6184,56,47,20,0
787,6185,27,34,15,0
787,6186,47,32,14,0
788,6187,26,14,1,0
788,6188,18,12,23,0
788,6189,34,34,6,0
788,6190,18,29,0,0
788,6191,50,22,19,0
788,6192,46,43,17,0
788,6193,36,36,14,0
788,6194,31,32,36,0
788,6195,46,29,0,0
789,6196,39,37,21,0
789,6197,29,36,15,0
789,6198,27,29,15,0
789,6199,44,17,11,0
789,6199,30,16,12,0
790,6200,28,33,19,0
790,6201,32,15,8,0
790,6202,50,18,12,0
790,6202,32,31,8,0
790,6203,41,26,10,0
790,6203,37,43,18,0
790,6204,29,23,0,0
790,6205,21,35,13,0
790,6206,30,40,1,0
791,6207,38,43,13,0
791,6208,36,38,11,0
791,6209,22,32,26,0
791,6210,17,28,9,0
791,6211,33,43,3,0
791,6212,20,39,20,0
792,6213,33,30,16,0
792,6214,53,42,5,0
792,6215,37,28,13,0
792,6216,26,47,0,0
792,6217,26,39,5,0
792,6217,32,27,19,0
792,6218,44,30,24,0
792,6219,22,45,2,0
793,6220,31,47,4,0
793,6221,51,41,26,0
793,6222,30,53,11,0
794,6222,38,36,7,0
794,6223,54,40,19,0
794,6224,42,29,19,0
794,6225,57,46,26,0
794,6226,40,35,3,0
794,6227,21,11,11,0
794,6228,32,59,0,0
794,6229,36,39,24,0
794,6230,48,37,1,0
794,6231,37,37,23,0
794,6231,25,24,25,0
794,6232,41,18,20,0
794,6233,37,31,14,0
795,6234,31,34,4,0
795,6235,41,47,27,0
795,6236,19,20,14,0
795,6237,37,39,20,0
795,6238,21,26,0,0
795,6239,14,18,23,0
795,6240,33,12,17,0
795,6241,30,42,0,0
796,6241,46,44,11,0
796,6242,47,39,21,0
796,6243,24,31,20,0
796,6244,49,40,24,0
796,6245,9,34,22,0
796,6246,42,25,20,0
797,6247,28,40,16,0
797,6247,21,20,15,0
797,6247,47,34,0,0
797,6248,18,49,30,0
797,6249,52,42,16,0
797,6250,36,26,23,0
798,6251,46,44,0,0
798,6252,39,42,12,0
798,6252,39,25,25,0
798,6253,35,60,6,0
798,6253,41,39,5,0
798,6254,42,26,31,0
798,6255,31,48,23,0
799,6256,13,31,27,0
799,6257,44,30,20,0
799,6258,50,23,22,0
799,6258,26,46,9,0
799,6259,39,39,12,0
799,6259,46,23,19,0
799,6260,41,39,29,0
799,6261,30,33,27,0
799,6262,50,57,6,0
799,6263,42,33,6,0
799,6264,41,35,0,0
799,6264,43,32,23,0
799,6265,38,24,21,0
800,6266,31,16,15,0
800,6267,13,25,14,0
800,6268,13,19,5,0
800,6269,26,35,17,0
800,6270,8,54,10,0
800,6271,40,34,18,0
800,6272,33,36,12,0
801,6273,37,67,9,0
801,6274,47,43,26,0
801,6275,34,35,11,0
801,6276,31,27,18,0
801,6277,45,42,33,0
802,6278,47,42,1,0
802,6279,33,16,30,0
802,6280,18,34,17,0
802,6281,23,37,27,0
802,6282,43,45,0,0
802,6283,48,48,18,0
802,6283,21,52,24,0
802,6284,44,24,8,0
802,6284,43,31,0,0
802,6285,56,56,0,0
803,6286,42,26,21,0
803,6287,28,17,13,0
803,6287,35,34,20,0
804,6288,41,30,23,0
804,6289,39,22,36,0
804,6290,30,10,12,0
805,6291,34,19,21,0
805,6292,44,38,14,0
805,6293,55,54,0,0
805,6294,24,27,27,0
806,6295,30,19,0,0
806,6296,31,49,23,0
806,6296,35,27,22,0
806,6297,41,47,17,0
806,6298,56,41,5,0
806,6299,56,31,4,0
807,6300,20,40,29,0
807,6301,37,26,4,0
807,6302,27,32,26,0
808,6302,25,42,10,0
808,6303,30,39,34,0
808,6304,43,36,19,0
808,6304,33,38,0,0
808,6305,31,30,13,0
808,6305,52,27,0,0
808,6306,33,40,12,0
808,6306,46,35,0,0
808,6307,45,23,18,0
809,6308,52,31,10,0
809,6309,49,34,3,0
809,6310,40,44,28,0
809,6311,50,34,17,0
809,6311,34,35,19,0
809,6312,40,39,18,0
809,6313,25,14,13,0
809,6313,29,22,18,0
809,6314,29,46,34,0
810,6314,58,34,0,0
810,6315,15,51,2,0
810,6316,24,46,26,0
810,6317,46,40,21,0
811,6318,26,36,21,0
811,6319,27,22,6,0
811,6320,28,28,14,0
811,6321,43,33,12,0
811,6322,37,53,2,0
811,6323,36,35,7,0
811,6324,29,30,12,0
811,6325,36,32,19,0
811,6326,24,25,4,0
811,6327,23,37,15,0
811,6328,40,19,0,0
811,6328,37,37,0,0
811,6329,31,26,29,0
811,6330,42,44,21,0
812,6331,48,38,31,0
812,6332,21,41,0,0
812,6333,11,40,9,0
812,6334,44,30,13,0
813,6335,35,30,13,0
813,6336,32,23,15,0
814,6337,43,24,12,0
814,6338,43,35,19,0
814,6339,52,41,15,0
814,6340,44,53,21,0
815,6341,18,39,0,0
815,6342,24,46,6,0
815,6342,22,22,25,0
815,6343,33,31,10,0
815,6344,26,56,10,0
816,6345,37,25,16,0
816,6346,25,39,0,0
816,6347,45,39,17,0
816,6348,34,45,0,0
816,6349,41,43,6,0
816,6349,24,49,0,0
816,6350,38,44,20,0
817,6351,23,30,27,0
817,6352,36,33,21,0
818,6353,27,42,13,0
818,6354,34,21,0,0
818,6355,44,30,20,0
818,6356,43,44,12,0
818,6357,54,44,10,0
818,6358,31,48,13,0
819,6359,37,42,0,0
819,6360,47,29,17,0
819,6361,43,31,13,0
819,6361,19,41,20,0
820,6362,27,23,20,0
820,6363,32,32,9,0
820,6364,33,37,23,0
821,6365,50,42,19,0
821,6366,34,39,19,0
821,6367,47,16,22,0
821,6367,54,35,17,0
822,6367,33,61,25,0
822,6368,46,30,26,0
823,6369,30,19,18,0
823,6370,25,26,22,0
823,6371,33,26,22,0
824,6371,38,41,7,0
824,6372,43,38,0,0
824,6373,40,30,0,0
824,6374,34,29,24,0
824,6374,39,47,28,0
824,6375,48,48,27,0
824,6375,26,31,7,0
824,6376,41,43,15,0
824,6377,27,51,19,0
824,6378,43,38,17,0
824,6379,26,32,15,0
825,6379,42,15,21,0
825,6380,53,21,9,0
825,6381,37,32,14,0
825,6382,35,29,9,0
825,6383,41,56,6,0
825,6384,43,12,22,0
825,6384,53,46,11,0
826,6385,23,41,24,0
826,6386,41,41,27,0
826,6387,40,37,20,0
826,6388,33,46,1,0
826,6389,41,43,23,0
827,6389,39,31,10,0
827,6389,24,24,17,0
828,6390,21,46,9,0
828,6391,23,32,13,0
829,6391,39,48,4,0
829,6392,28,26,14,0
829,6393,20,34,27,0
829,6394,38,23,13,0
829,6395,44,40,14,0
829,6395,33,41,13,0
829,6396,30,39,14,0
829,6397,29,37,6,0
830,6398,35,36,16,0
830,6399,36,28,8,0
830,6400,31,28,7,0
830,6401,26,38,13,0
830,6402,16,31,2,0
830,6403,9,54,8,0
830,6404,44,35,18,0
831,6405,22,33,10,0
832,6406,33,50,0,0
832,6407,30,31,14,0
832,6408,34,10,2,0
832,6409,29,42,12,0
832,6410,25,15,13,0
832,6411,14,29,12,0
833,6412,39,19,16,0
833,6413,19,28,18,0
833,6413,22,30,0,0
834,6414,25,34,0,0
835,6414,35,18,0,0
835,6415,37,43,14,0
835,6416,36,28,19,0
835,6417,26,30,0,0
835,6418,34,55,21,0
835,6419,41,41,11,0
836,6420,30,35,4,0
836,6421,48,47,20,0
836,6422,24,37,15,0
837,6423,32,40,37,0
837,6424,30,31,0,0
837,6425,36,38,17,0
837,6426,53,11,11,0
837,6427,26,21,0,0
837,6427,33,35,29,0
837,6428,58,13,13,0
837,6429,41,58,15,0
837,6430,32,31,2,0
838,6431,41,33,13,0
838,6432,41,39,20,0
839,6433,30,50,16,0
839,6434,31,42,15,0
839,6435,24,39,31,0
840,6435,41,19,9,0
840,6436,25,38,10,0
841,6437,32,33,18,0
841,6438,22,29,0,0
841,6439,43,46,22,0
841,6440,46,45,13,0
842,6442,31,32,4,0
843,6443,53,40,5,0
843,6444,36,38,16,0
844,6445,35,24,28,0
844,6446,39,42,15,0
844,6446,31,43,12,0
844,6447,53,31,10,0
845,6448,27,44,9,0
845,6449,47,43,6,0
845,6450,51,34,0,0
846,6451,25,26,26,0
846,6452,24,21,23,0
846,6453,44,32,12,0
846,6454,40,32,20,0
847,6455,24,35,6,0
848,6456,39,28,31,0
848,6457,42,28,7,0
849,6458,33,30,19,0
849,6459,40,42,14,0
849,6460,32,29,20,0
849,6461,56,40,17,0
849,6462,32,40,21,0
850,6463,33,44,28,0
850,6464,27,44,0,0
851,6465,33,13,15,0
851,6466,37,24,19,0
851,6467,46,41,20,0
852,6468,30,25,13,0
852,6469,19,43,0,0
853,6469,37,32,10,0
853,6470,36,27,16,0
853,6470,15,37,12,0
854,6471,18,35,11,0
854,6472,36,25,20,0
854,6473,45,52,3,0
854,6474,52,24,19,0
855,6474,29,33,0,0
855,6475,31,37,29,0
855,6476,29,30,1,0
856,6477,20,50,0,0
856,6478,37,26,6,0
856,6479,38,43,19,0
856,6480,41,11,16,0
857,6481,33,42,0,0
858,6482,27,38,13,0
858,6483,46,30,14,0
858,6484,30,34,20,0
858,6485,39,9,10,0
858,6486,36,45,16,0
858,6486,33,32,12,0
858,6487,20,41,7,0
859,6488,44,27,7,0
859,6489,59,23,7,0
859,6489,47,32,15,0
860,6490,33,38,17,0
860,6491,57,16,17,0
860,6491,44,35,4,0
861,6492,46,38,5,0
861,6493,24,25,24,0
861,6494,35,15,4,0
861,6495,38,46,14,0
862,6496,42,35,8,0
862,6497,36,38,4,0
862,6497,26,24,27,0
863,6498,15,29,21,0
863,6499,51,41,21,0
863,6500,23,34,31,0
864,6501,40,31,0,0
864,6502,38,51,16,0
864,6503,29,30,12,0
865,6504,46,25,11,0
865,6505,29,55,11,0
865,6506,44,31,34,0
865,6507,28,45,6,0
866,6508,52,38,6,0
867,6509,32,32,5,0
867,6510,38,44,16,0
868,6511,35,22,15,0
869,6512,42,29,7,0
869,6513,25,22,27,0
869,6514,33,28,27,0
870,6515,54,39,3,0
870,6516,33,42,26,0
870,6517,51,48,5,0
870,6518,24,35,27,0
871,6519,40,38,25,0
871,6519,41,45,0,0
872,6520,23,28,26,0
872,6521,33,43,16,0
873,6522,25,22,9,0
874,6523,10,40,4,0
874,6524,44,43,23,0
874,6525,31,21,12,0
875,6526,38,31,8,0
875,6527,39,39,9,0
875,6528,30,39,0,0
875,6529,35,55,0,0
876,6529,44,31,22,0
877,6530,47,39,1,0
878,6531,43,36,33,0
878,6532,54,35,22,0
878,6533,23,29,11,0
878,6534,50,28,9,0
879,6535,32,38,25,0
879,6536,51,29,14,0
880,6537,37,22,14,0
880,6538,33,42,0,0
881,6539,43,53,5,0
881,6540,49,26,16,0
881,6541,24,32,20,0
882,6542,30,14,20,0
882,6543,32,35,5,0
882,6544,32,19,19,0
883,6545,41,24,0,0
883,6546,35,14,20,0
883,6547,51,49,20,0
883,6548,28,34,19,0
883,6549,36,43,41,0
883,6550,32,42,4,0
884,6551,48,28,2,0
885,6552,40,35,15,0
886,6553,54,41,14,0
887,6554,33,22,0,0
887,6555,33,32,12,0
887,6556,46,17,18,0
888,6557,25,34,6,0
889,6558,28,35,6,0
890,6559,31,24,11,0
891,6560,43,53,21,0
892,6561,43,31,12,0
892,6562,49,37,0,0
893,6563,19,31,20,0
893,6564,24,29,21,0
893,6565,34,41,4,0
894,6566,43,42,0,0
895,6567,29,30,19,0
895,6568,29,32,28,0
896,6569,43,27,3,0
897,6570,40,20,0,0
898,6571,44,33,22,0
898,6572,23,26,3,0
899,6573,24,32,3,0
900,6574,27,46,25,0
900,6575,35,39,6,0
901,6576,30,34,27,0
902,6577,21,30,17,0
902,6578,41,41,1,0
902,6579,41,37,14,0
903,6580,31,27,25,0
904,6581,40,45,0,0
904,6582,32,36,13,0
